from to value color id
1 25 65 0.263848016164455 palegreen 1
2 25 78 0.305883447042931 palegreen 2
3 22 77 0.297564144003948 palegreen 3
4 22 70 0.23382816566463 orangered 4
5 22 5 0.291566122704553 orangered 5
6 22 65 0.386398534722917 orangered 6
7 22 68 0.255006999944454 orangered 7
8 22 66 0.236864903768097 orangered 8
9 22 1 0.247248624527032 orangered 9
10 22 82 0.376422300000965 orangered 10
11 22 72 0.302286204737503 palegreen 11
12 29 65 0.200554268070914 orangered 12
13 29 78 0.214576089183817 orangered 13
14 24 70 0.342163140486664 palegreen 14
15 24 5 0.260893385305758 palegreen 15
16 24 76 0.207147916038139 orangered 16
17 24 82 0.314669234117683 palegreen 17
18 31 77 0.311727242964303 orangered 18
19 31 70 0.753032590682572 palegreen 19
20 31 5 0.579872185358231 palegreen 20
21 31 65 0.37067704713724 palegreen 21
22 31 75 0.374219610908508 orangered 22
23 31 71 0.20568708108636 palegreen 23
24 31 68 0.347194583495988 palegreen 24
25 31 79 0.383167387653686 palegreen 25
26 31 2 0.360826607886445 palegreen 26
27 31 80 0.431618186178842 orangered 27
28 31 3 0.223086960507 orangered 28
29 31 74 0.34052629210132 orangered 29
30 31 76 0.456570459030376 orangered 30
31 31 4 0.439457618307741 orangered 31
32 31 66 0.378505222031431 palegreen 32
33 31 1 0.375634927915881 palegreen 33
34 31 82 0.700641946423421 palegreen 34
35 31 72 0.438515468279912 orangered 35
36 11 77 0.327889821457444 palegreen 36
37 11 70 0.407535630534679 orangered 37
38 11 5 0.402234326551624 orangered 38
39 11 65 0.415714638660164 orangered 39
40 11 75 0.219270347524616 palegreen 40
41 11 71 0.210572230625359 orangered 41
42 11 68 0.304609562628529 orangered 42
43 11 76 0.257633490219588 palegreen 43
44 11 4 0.249921690826075 palegreen 44
45 11 66 0.299461365695602 orangered 45
46 11 1 0.306847720349015 orangered 46
47 11 82 0.505141194225735 orangered 47
48 11 72 0.369035188020573 palegreen 48
49 15 77 0.223314286922502 orangered 49
50 15 70 0.813327195633306 palegreen 50
51 15 5 0.563334633280931 palegreen 51
52 15 65 0.24715646877765 palegreen 52
53 15 75 0.392256799433195 orangered 53
54 15 78 0.299294740419112 orangered 54
55 15 68 0.291872327624364 palegreen 55
56 15 79 0.422647462743438 palegreen 56
57 15 2 0.425193682373913 palegreen 57
58 15 80 0.502462303040993 orangered 58
59 15 3 0.244239513939483 orangered 59
60 15 74 0.384091684582358 orangered 60
61 15 76 0.485620296202495 orangered 61
62 15 4 0.466033654087492 orangered 62
63 15 66 0.341424931943969 palegreen 63
64 15 1 0.33195788817718 palegreen 64
65 15 82 0.667033018376649 palegreen 65
66 15 72 0.379819657266829 orangered 66
67 19 77 0.305971042428239 orangered 67
68 19 70 0.797973552712095 palegreen 68
69 19 5 0.600949313947308 palegreen 69
70 19 65 0.359881305262456 palegreen 70
71 19 75 0.393990471528016 orangered 71
72 19 71 0.202773386310878 palegreen 72
73 19 68 0.350054992978373 palegreen 73
