from to value color id
1 45 72 0.204114632777363 orangered 1
2 45 73 0.383595800663935 orangered 2
3 45 65 0.289799322957243 palegreen 3
4 45 69 0.405221373380667 palegreen 4
5 45 64 0.388652119045852 palegreen 5
6 45 67 0.415907163988271 palegreen 6
7 45 71 0.387921611504839 palegreen 7
8 45 4 0.204240801274244 palegreen 8
9 45 1 0.277806378662675 palegreen 9
10 45 3 0.25236598106866 palegreen 10
11 45 66 0.469755472040004 palegreen 11
12 45 59 0.424939033409686 palegreen 12
13 45 68 0.202472795408587 palegreen 13
14 45 63 0.228863678906482 palegreen 14
15 45 76 0.286787764358039 palegreen 15
16 45 62 0.279872374352824 palegreen 16
17 45 60 0.21310026751394 palegreen 17
18 45 70 0.248585377001102 palegreen 18
19 45 75 0.291986823413419 palegreen 19
20 53 73 0.431619167995905 palegreen 20
21 53 65 0.293714119902156 orangered 21
22 53 69 0.407379988326066 orangered 22
23 53 64 0.395791165780123 orangered 23
24 53 67 0.409845291257052 orangered 24
25 53 71 0.391507420814063 orangered 25
26 53 1 0.293088215642966 orangered 26
27 53 3 0.260184520925594 orangered 27
28 53 66 0.460758445234235 orangered 28
29 53 59 0.44362926895415 orangered 29
30 53 63 0.237631472522297 orangered 30
31 53 76 0.257520546598783 orangered 31
32 53 62 0.278682958803296 orangered 32
33 53 60 0.206804287693909 orangered 33
34 53 70 0.223634050953242 orangered 34
35 53 75 0.266337649322166 orangered 35
36 21 73 0.455480987725981 orangered 36
37 21 61 0.236761501406655 palegreen 37
38 21 65 0.279919034588528 palegreen 38
39 21 69 0.384830875831207 palegreen 39
40 21 64 0.379147621269569 palegreen 40
41 21 67 0.378563192059492 palegreen 41
42 21 71 0.37141480493206 palegreen 42
43 21 1 0.291199395933562 palegreen 43
44 21 3 0.252506689155016 palegreen 44
45 21 66 0.423312002787542 palegreen 45
46 21 59 0.436133578332465 palegreen 46
47 21 63 0.232317860519804 palegreen 47
48 21 76 0.211284217919955 palegreen 48
49 21 62 0.260473796843483 palegreen 49
50 21 75 0.223342046664595 palegreen 50
51 56 72 0.30018414442601 palegreen 51
52 56 73 0.341810843003065 orangered 52
53 56 5 0.426132633375485 palegreen 53
54 56 61 0.42185005150322 palegreen 54
55 56 2 0.31546983403758 palegreen 55
56 56 4 0.239849451186813 orangered 56
57 56 74 0.336624101567144 palegreen 57
58 56 76 0.243055166318402 orangered 58
59 56 70 0.207485913318387 orangered 59
60 56 75 0.215721590180506 orangered 60
61 56 6 0.346301777665397 orangered 61
62 10 73 0.42216992114668 orangered 62
63 10 61 0.235348333937532 palegreen 63
64 10 65 0.246457946891402 palegreen 64
65 10 69 0.337193103611524 palegreen 65
66 10 64 0.334756807119497 palegreen 66
67 10 67 0.327547745269139 palegreen 67
68 10 71 0.326200191498254 palegreen 68
69 10 1 0.262077880138942 palegreen 69
70 10 3 0.224497874926311 palegreen 70
71 10 66 0.365140374126225 palegreen 71
72 10 59 0.390387842885563 palegreen 72
