from to value color id
1 13 58 0.322312732266083 orangered 1
2 13 56 0.263904488629098 palegreen 2
3 13 2 0.300810982882941 palegreen 3
4 13 51 0.403778897770997 palegreen 4
5 13 60 0.347366636229988 palegreen 5
6 13 52 0.240961240942024 palegreen 6
7 13 62 0.314158761813965 palegreen 7
8 13 55 0.38224982952141 orangered 8
9 10 51 0.285060905524574 orangered 9
10 10 60 0.240026663370414 orangered 10
11 10 1 0.24881369351098 palegreen 11
12 10 55 0.224083528492098 palegreen 12
13 3 58 0.262966826467307 orangered 13
14 3 56 0.208134589273012 palegreen 14
15 3 57 0.257980589264294 orangered 15
16 3 2 0.215653005050437 palegreen 16
17 3 62 0.22561876624404 palegreen 17
18 3 55 0.228496369106993 orangered 18
19 4 58 0.297443457375733 orangered 19
20 4 56 0.243479295439385 palegreen 20
21 4 2 0.277341011125259 palegreen 21
22 4 51 0.371451026178166 palegreen 22
23 4 60 0.319598871005191 palegreen 23
24 4 52 0.221640001958521 palegreen 24
25 4 62 0.289650826173545 palegreen 25
26 4 55 0.352028477245109 orangered 26
27 34 58 0.296193079073804 orangered 27
28 34 56 0.243240796275937 palegreen 28
29 34 2 0.279430882501734 palegreen 29
30 34 51 0.384589291516238 palegreen 30
31 34 60 0.330355471320677 palegreen 31
32 34 52 0.229845164454278 palegreen 32
33 34 62 0.291790036915206 palegreen 33
34 34 55 0.359666096070338 orangered 34
35 29 58 0.318737984956428 orangered 35
36 29 56 0.248934683095464 palegreen 36
37 29 53 0.223390692643068 orangered 37
38 29 57 0.390207181359388 orangered 38
39 29 2 0.247529348365018 palegreen 39
40 29 54 0.248792144686907 palegreen 40
41 29 1 0.20743274007253 palegreen 41
42 29 61 0.214701029686684 palegreen 42
43 29 62 0.259178347240628 palegreen 43
44 29 55 0.238142206303209 orangered 44
45 18 58 0.242226373795696 orangered 45
46 18 2 0.231855170350061 palegreen 46
47 18 51 0.329582884133835 palegreen 47
48 18 60 0.282566083931092 palegreen 48
49 18 62 0.242066079848695 palegreen 49
50 18 55 0.303479274108422 orangered 50
51 46 58 0.230878451957548 palegreen 51
52 46 2 0.214101327172697 orangered 52
53 46 51 0.28302584433216 orangered 53
54 46 60 0.243714651145874 orangered 54
55 46 62 0.223619890128345 orangered 55
56 46 55 0.269961810449755 palegreen 56
57 17 58 0.426144934205276 palegreen 57
58 17 56 0.350248399478273 orangered 58
59 17 2 0.403223120393307 orangered 59
60 17 51 0.558717932992187 orangered 60
61 17 60 0.479735658489312 orangered 61
62 17 52 0.334040121321311 orangered 62
63 17 62 0.421041826447593 orangered 63
64 17 55 0.520811606997678 palegreen 64
65 20 58 0.250999326394142 palegreen 65
